"","ID","R1","R2","target","condition","freq1","word1","word2","reuse","switch","first","second"
"307","2345","0","0","emparedado","MM",0,"sandwich","sandwich","1","no","in","in"
"308","2345","0","0","gafas","MM",0,"lentes","lentes","1","no","in","in"
"309","2345","1","0","liebre","MM",0,"liebre","conejo","0","no","in","in"
"310","2345","1","1","maní","MM",0,"maní","maní","1","no","in","in"
"311","2345","1","1","médico","MM",15,"médico","médico","1","no","in","in"
"312","2345","0","0","melocotón","MM",0,"durazno","durazno","1","no","in","in"
"313","2345","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"314","2345","0","0","móvil","MM",0,"celular","celular","1","no","in","in"
"315","2345","0","0","patata","MM",0,"papa","papa","1","no","in","in"
"316","2345","1","0","pelota","MM",19,"pelota","balon","0","no","in","in"
"317","2345","0","0","roedor","MM",0,"raton","raton","1","no","in","in"
"318","2345","1","0","sapo","MM",10,"sapo","rana","0","no","in","in"
"319","2345","1",NA,"sudadera","MM",0,"sudadera","pasto","0","no","in","in"
"320","2345","0","0","templo","MM",0,"iglesia","iglesia","1","no","in","in"
"321","2346","0","0","arma","MM",0,"revolver","revolver","1","no","in","in"
"322","2346","1","1","bañera","MM",19,"bañera","bañera","1","no","in","in"
"323","2346","1","1","barriga","MM",0,"barriga","barriga","1","no","in","in"
"324","2346","1","1","bolígrafo","MM",4,"bolígrafo","bolígrafo","1","no","in","in"
"325","2346","0","0","bombilla","MM",1,"foco","foco","1","no","in","in"
"326","2346","0","0","cigarrillo","MM",0,"cigarro","cigarro","1","no","in","in"
"327","2346","0","0","emparedado","MM",0,"sandwich","sandwich","1","no","in","in"
"328","2346","0","0","gafas","MM",0,"lentes","lentes","1","no","in","in"
"329","2346","0","0","liebre","MM",0,"conejo","conejo","1","no","in","in"
"330","2346","0","0","maní","MM",0,"cacahuate","cacahuate","1","no","in","in"
"331","2346","0","0","médico","MM",15,"doctor","doctor","1","no","in","in"
"332","2346","1","1","melocotón","MM",0,"melocotón","melocotón","1","no","in","in"
"333","2346","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"334","2346","0","0","móvil","MM",0,"celular","celular","1","no","in","in"
"335","2346","0","0","patata","MM",0,"papa","papa","1","no","in","in"
"336","2346","0","0","pelota","MM",19,"balon","balon","1","no","in","in"
"337","2346","0","0","roedor","MM",0,"raton","raton","1","no","in","in"
"338","2346","1","1","sapo","MM",10,"sapo","sapo","1","no","in","in"
"339","2346","1","0","sudadera","MM",0,"sudadera","sueter","0","no","in","in"
"340","2346","1","1","templo","MM",0,"templo","templo","1","no","in","in"
"341","2350","1","0","arma","MM",0,"arma","revolver","0","no","in","in"
"342","2350","0","0","bañera","MM",19,"tina de baño","tina de baño","1","no","in","in"
"343","2350","1","0","barriga","MM",0,"barriga","estomago","0","no","in","in"
"344","2350","1","1","bolígrafo","MM",4,"bolígrafo","bolígrafo","1","no","in","in"
"345","2350","1","1","bombilla","MM",1,"bombilla","bombilla","1","no","in","in"
"346","2350","1","1","cigarrillo","MM",0,"cigarrillo","cigarrillo","1","no","in","in"
"347","2350","1","1","emparedado","MM",0,"emparedado","emparedado","1","no","in","in"
"348","2350","1","0","gafas","MM",0,"gafas","anteojos","0","no","in","in"
"349","2350","1","1","liebre","MM",0,"liebre","liebre","1","no","in","in"
"350","2350","1","1","maní","MM",0,"maní","maní","1","no","in","in"
"351","2350","0","0","médico","MM",15,"doctor","doctor","1","no","in","in"
"352","2350","1","0","melocotón","MM",0,"melocotón","durazno","0","no","in","in"
"353","2350","1","1","motocicleta","MM",20,"motocicleta","motocicleta","1","no","in","in"
"354","2350","1","0","móvil","MM",0,"móvil","celular","0","no","in","in"
"355","2350","1","1","patata","MM",0,"patata","patata","1","no","in","in"
"356","2350","1","1","pelota","MM",19,"pelota","pelota","1","no","in","in"
"357","2350","1","0","roedor","MM",0,"roedor","rata","0","no","in","in"
"358","2350","1","0","sapo","MM",10,"sapo","rana","0","no","in","in"
"359","2350","1","1","sudadera","MM",0,"sudadera","sudadera","1","no","in","in"
"360","2350","1","1","templo","MM",0,"templo","templo","1","no","in","in"
"361","2352","0","0","arma","MM",0,"pistola","pistola","1","no","in","in"
"362","2352","0","0","bañera","MM",19,"tina","tina","1","no","in","in"
"363","2352","0","0","barriga","MM",0,"panza","panza","1","no","in","in"
"364","2352","0","0","bolígrafo","MM",4,"pluma","pluma","1","no","in","in"
"365","2352","0","0","bombilla","MM",1,"foco","foco","1","no","in","in"
"366","2352","1","0","cigarrillo","MM",0,"cigarrillo","cigarro","0","no","in","in"
"367","2352","1","0","emparedado","MM",0,"emparedado","sándwich","0","no","in","in"
"368","2352","0","0","gafas","MM",0,"lentes","lentes","1","no","in","in"
"369","2352","1","0","liebre","MM",0,"liebre","conejo","0","no","in","in"
