"","ID","aligncode","round1","target","condition","freq1","word","partner"
"523","38","0","1","barriga","AA",0,"panza","out"
"524","38","0","1","bolígrafo","AA",4,"pluma","out"
"525","38","0","1","bombilla","AA",1,"foco","out"
"526","38","0","1","cigarrillo","AA",0,"cigarro","out"
"527","38","0","1","emparedado","AA",0,"sandwich","out"
"528","38","0","1","gafas","AA",0,"lentes","out"
"529","38","0","1","liebre","AA",0,"conejo","out"
"530","38","0","1","maní","AA",0,"cacahuate","out"
"531","38","0","1","médico","AA",15,"doctor","out"
"532","38","0","1","melocotón","AA",0,"durazno","out"
"533","38","0","1","motocicleta","AA",20,"moto","out"
"534","38","0","1","móvil","AA",0,"telefono","out"
"535","38","0","1","patata","AA",0,"papa","out"
"536","38","0","1","pelota","AA",19,"balon","out"
"537","38","0","1","roedor","AA",0,"rata","out"
"538","38","0","1","sapo","AA",10,"rana","out"
"539","38","0","1","sudadera","AA",0,"sueter","out"
"540","38","0","1","templo","AA",0,"iglesia","out"
"541","39","1","1","arma","AA",0,"arma","out"
"542","39","0","1","bañera","AA",19,"tina","out"
"543","39","1","1","barriga","AA",0,"barriga","out"
"544","39","1","1","bolígrafo","AA",4,"bolígrafo","out"
"545","39","0","1","bombilla","AA",1,"foco","out"
"546","39","0","1","cigarrillo","AA",0,"cigarro","out"
"547","39","1","1","emparedado","AA",0,"emparedado","out"
"548","39","1","1","gafas","AA",0,"gafas","out"
"549","39","0","1","liebre","AA",0,"conejo","out"
"550","39","0","1","maní","AA",0,"cacahuate","out"
"551","39","0","1","médico","AA",15,"doctor","out"
"552","39","1","1","melocotón","AA",0,"melocotón","out"
"553","39","0","1","motocicleta","AA",20,"moto","out"
"554","39","0","1","móvil","AA",0,"telefono celular","out"
"555","39","0","1","patata","AA",0,"papa","out"
"556","39","0","1","pelota","AA",19,"balón","out"
"557","39","0","1","roedor","AA",0,"raton","out"
"558","39","1","1","sapo","AA",10,"sapo","out"
"559","39","1","1","sudadera","AA",0,"sudadera","out"
"560","39","0","1","templo","AA",0,"iglesia","out"
"561","40","1","1","arma","AA",0,"arma","out"
"562","40","1","1","bañera","AA",19,"bañera","out"
"563","40","1","1","barriga","AA",0,"barriga","out"
"564","40","1","1","bolígrafo","AA",4,"bolígrafo","out"
"565","40","0","1","bombilla","AA",1,"foco","out"
"566","40","1","1","cigarrillo","AA",0,"cigarrillo","out"
"567","40","1","1","emparedado","AA",0,"emparedado","out"
"568","40","0","1","gafas","AA",0,"lentes","out"
"569","40","1","1","liebre","AA",0,"liebre","out"
"570","40","0","1","maní","AA",0,"cacahuate","out"
"571","40","1","1","médico","AA",15,"médico","out"
"572","40","1","1","melocotón","AA",0,"melocotón","out"
"573","40","1","1","motocicleta","AA",20,"motocicleta","out"
"574","40","1","1","móvil","AA",0,"móvil","out"
"575","40","0","1","patata","AA",0,"papa","out"
"576","40","0","1","pelota","AA",19,"balón","out"
"577","40","0","1","roedor","AA",0,"ratón","out"
"578","40","0","1","sapo","AA",10,"bebé","out"
"579","40","1","1","sudadera","AA",0,"sudadera","out"
"580","40","0","1","templo","AA",0,"iglesia","out"
"581","41","0","1","arma","AA",0,"pistola","out"
"582","41","1","1","bañera","AA",19,"bañera","out"
"583","41","1","1","barriga","AA",0,"barriga","out"
"584","41","1","1","bolígrafo","AA",4,"bolígrafo","out"
"585","41","1","1","bombilla","AA",1,"bombilla","out"
"586","41","0","1","cigarrillo","AA",0,"cigarro","out"
"587","41","1","1","emparedado","AA",0,"emparedado","out"
"588","41","1","1","gafas","AA",0,"gafas","out"
"589","41","1","1","liebre","AA",0,"liebre","out"
"590","41","1","1","maní","AA",0,"maní","out"
"591","41","1","1","médico","AA",15,"médico","out"
"592","41","1","1","melocotón","AA",0,"melocotón","out"
"593","41","0","1","motocicleta","AA",20,"moto","out"
"594","41","1","1","móvil","AA",0,"móvil","out"
"595","41","1","1","patata","AA",0,"patata","out"
"596","41","1","1","pelota","AA",19,"pelota","out"
"597","41","1","1","roedor","AA",0,"roedor","out"
"598","41","0","1","sapo","AA",10,"rana","out"
"599","41","1","1","sudadera","AA",0,"sudadera","out"
"600","41","1","1","templo","AA",0,"templo","out"
"601","42","1","1","arma","AA",0,"arma","out"
"602","42","1","1","bañera","AA",19,"bañera","out"
"603","42","1","1","barriga","AA",0,"barriga","out"
"604","42","1","1","bolígrafo","AA",4,"bolígrafo","out"
"605","42","1","1","bombilla","AA",1,"bombilla","out"
"606","42","0","1","cigarrillo","AA",0,"cigarro","out"
"607","42","1","1","emparedado","AA",0,"emparedado","out"
"608","42","1","1","gafas","AA",0,"gafas","out"
"609","42","1","1","liebre","AA",0,"liebre","out"
"610","42","1","1","maní","AA",0,"maní","out"
"611","42","1","1","médico","AA",15,"médico","out"
"612","42","1","1","melocotón","AA",0,"melocotón","out"
"613","42","1","1","motocicleta","AA",20,"motocicleta","out"
"614","42","1","1","móvil","AA",0,"móvil","out"
"615","42","1","1","patata","AA",0,"patata","out"
"616","42","1","1","pelota","AA",19,"pelota","out"
"617","42","1","1","roedor","AA",0,"roedor","out"
"618","42","1","1","sapo","AA",10,"sapo","out"
"619","42","1","1","sudadera","AA",0,"sudadera","out"
"620","42","1","1","templo","AA",0,"templo","out"
"621","43","0","1","arma","AA",0,"revólver","out"
"622","43","1","1","bañera","AA",19,"bañera","out"
"623","43","1","1","barriga","AA",0,"barriga","out"
"624","43","1","1","bolígrafo","AA",4,"bolígrafo","out"
"625","43","1","1","bombilla","AA",1,"bombilla","out"
"626","43","1","1","cigarrillo","AA",0,"cigarrillo","out"
"627","43","1","1","emparedado","AA",0,"emparedado","out"
"628","43","1","1","gafas","AA",0,"gafas","out"
"629","43","1","1","liebre","AA",0,"liebre","out"
"630","43","1","1","maní","AA",0,"maní","out"
"631","43","1","1","médico","AA",15,"médico","out"
"632","43","0","1","melocotón","AA",0,"durazno","out"
"633","43","1","1","motocicleta","AA",20,"motocicleta","out"
"634","43","1","1","móvil","AA",0,"móvil","out"
"635","43","1","1","patata","AA",0,"patata","out"
"636","43","0","1","pelota","AA",19,"balón","out"
"637","43","0","1","roedor","AA",0,"rata","out"
"638","43","1","1","sapo","AA",10,"sapo","out"
"639","43","1","1","sudadera","AA",0,"sudadera","out"
"640","43","1","1","templo","AA",0,"templo","out"
"641","44","1","1","arma","AA",0,"arma","out"
"642","44","1","1","bañera","AA",19,"bañera","out"
"643","44","1","1","barriga","AA",0,"barriga","out"
"644","44","1","1","bolígrafo","AA",4,"bolígrafo","out"
"645","44","1","1","bombilla","AA",1,"bombilla","out"
"646","44","0","1","cigarrillo","AA",0,"cigarro","out"
"647","44","1","1","emparedado","AA",0,"emparedado","out"
"648","44","0","1","gafas","AA",0,"lentes","out"
"649","44","0","1","liebre","AA",0,"conejo","out"
"650","44","1","1","maní","AA",0,"maní","out"
"651","44","0","1","médico","AA",15,"doctor","out"
"652","44","1","1","melocotón","AA",0,"melocotón","out"
"653","44","0","1","motocicleta","AA",20,"moto","out"
"654","44","0","1","móvil","AA",0,"celular","out"
"655","44","1","1","patata","AA",0,"patata","out"
"656","44","1","1","pelota","AA",19,"pelota","out"
"657","44","0","1","roedor","AA",0,"raton","out"
"658","44","1","1","sapo","AA",10,"sapo","out"
"659","44","1","1","sudadera","AA",0,"sudadera","out"
"660","44","0","1","templo","AA",0,"iglecia","out"
"661","47","1","1","arma","AA",0,"arma","out"
"662","47","1","1","bañera","AA",19,"bañera","out"
"663","47","1","1","barriga","AA",0,"barriga","out"
"664","47","1","1","bolígrafo","AA",4,"bolígrafo","out"
"665","47","1","1","bombilla","AA",1,"bombilla","out"
"666","47","1","1","cigarrillo","AA",0,"cigarrillo","out"
"667","47","1","1","emparedado","AA",0,"emparedado","out"
"668","47","1","1","gafas","AA",0,"gafas","out"
"669","47","0","1","liebre","AA",0,"conejo","out"
"670","47","1","1","maní","AA",0,"maní","out"
"671","47","1","1","médico","AA",15,"médico","out"
"672","47","1","1","melocotón","AA",0,"melocotón","out"
"673","47","1","1","motocicleta","AA",20,"motocicleta","out"
"674","47","1","1","móvil","AA",0,"móvil","out"
"675","47","1","1","patata","AA",0,"patata","out"
"676","47","1","1","pelota","AA",19,"pelota","out"
"677","47","1","1","roedor","AA",0,"roedor","out"
"678","47","0","1","sapo","AA",10,"rana","out"
"679","47","1","1","sudadera","AA",0,"sudadera","out"
"680","47","1","1","templo","AA",0,"templo","out"
"681","48","0","1","arma","AA",0,"pistola","out"
"682","48","1","1","bañera","AA",19,"bañera","out"
"683","48","0","1","barriga","AA",0,"panza","out"
"684","48","0","1","bolígrafo","AA",4,"pluma","out"
"685","48","0","1","bombilla","AA",1,"foco","out"
"686","48","0","1","cigarrillo","AA",0,"cigararo","out"
"687","48","0","1","emparedado","AA",0,"sandwich","out"
"688","48","0","1","gafas","AA",0,"lentes","out"
"689","48","0","1","liebre","AA",0,"conejo","out"
"690","48","0","1","maní","AA",0,"cacahuate","out"
"691","48","1","1","médico","AA",15,"médico","out"
"692","48","0","1","melocotón","AA",0,"durazno","out"
"693","48","0","1","motocicleta","AA",20,"moto","out"
"694","48","0","1","móvil","AA",0,"celular","out"
"695","48","0","1","patata","AA",0,"papa","out"
"696","48","0","1","pelota","AA",19,"balón","out"
"697","48","0","1","roedor","AA",0,"ratón","out"
"698","48","0","1","sapo","AA",10,"rana","out"
"699","48","0","1","sudadera","AA",0,"sueter","out"
"700","48","0","1","templo","AA",0,"iglesia","out"
"701","49","0","1","arma","AA",0,"pistola ","out"
"702","49","1","1","bañera","AA",19,"bañera","out"
"703","49","0","1","barriga","AA",0,"panza ","out"
"704","49","0","1","bolígrafo","AA",4,"bolígrafo ","out"
"705","49","0","1","bombilla","AA",1,"bombillo ","out"
"706","49","1","1","cigarrillo","AA",0,"cigarrillo","out"
"707","49","1","1","emparedado","AA",0,"emparedado","out"
"708","49","0","1","gafas","AA",0,"anteojos ","out"
"709","49","0","1","liebre","AA",0,"liebre ","out"
"710","49","1","1","maní","AA",0,"maní","out"
"711","49","1","1","médico","AA",15,"médico","out"
"712","49","1","1","melocotón","AA",0,"melocotón","out"
"713","49","1","1","motocicleta","AA",20,"motocicleta","out"
"714","49","1","1","móvil","AA",0,"móvil","out"
"715","49","1","1","patata","AA",0,"patata","out"
"716","49","1","1","pelota","AA",19,"pelota","out"
"717","49","0","1","roedor","AA",0,"ratón ","out"
"718","49","0","1","sapo","AA",10,"rana ","out"
"719","49","0","1","sudadera","AA",0,"sudadera ","out"
"720","49","0","1","templo","AA",0,"iglesia ","out"
"721","50","0","1","arma","AA",0,"pistola","out"
"722","50","1","1","bañera","AA",19,"bañera","out"
"723","50","1","1","barriga","AA",0,"barriga","out"
"724","50","0","1","bolígrafo","AA",4,"pluma","out"
"725","50","1","1","bombilla","AA",1,"bombilla","out"
"726","50","0","1","cigarrillo","AA",0,"cigarro","out"
"727","50","0","1","emparedado","AA",0,"sandwich","out"
"728","50","0","1","gafas","AA",0,"lentes","out"
"729","50","0","1","liebre","AA",0,"conejo","out"
"730","50","1","1","maní","AA",0,"maní","out"
"731","50","0","1","médico","AA",15,"doctor","out"
"732","50","1","1","melocotón","AA",0,"melocotón","out"
"733","50","0","1","motocicleta","AA",20,"moto","out"
"734","50","0","1","móvil","AA",0,"telefono","out"
"735","50","0","1","patata","AA",0,"papa","out"
"736","50","1","1","pelota","AA",19,"pelota","out"
"737","50","0","1","roedor","AA",0,"raton","out"
"738","50","1","1","sapo","AA",10,"sapo","out"
"739","50","1","1","sudadera","AA",0,"sudadera","out"
"740","50","0","1","templo","AA",0,"iglesia","out"
"741","51","0","1","arma","AA",0,"revolver","out"
"742","51","1","1","bañera","AA",19,"bañera","out"
"743","51","0","1","barriga","AA",0,"panza","out"
"744","51","1","1","bolígrafo","AA",4,"bolígrafo","out"
"745","51","1","1","bombilla","AA",1,"bombilla","out"
"746","51","1","1","cigarrillo","AA",0,"cigarrillo","out"
"747","51","1","1","emparedado","AA",0,"emparedado","out"
"748","51","0","1","gafas","AA",0,"lentes","out"
"749","51","1","1","liebre","AA",0,"liebre","out"
"750","51","1","1","maní","AA",0,"maní","out"
"751","51","1","1","médico","AA",15,"médico","out"
"752","51","1","1","melocotón","AA",0,"melocotón","out"
"753","51","1","1","motocicleta","AA",20,"motocicleta","out"
"754","51","0","1","móvil","AA",0,"celular","out"
"755","51","0","1","patata","AA",0,"papa","out"
"756","51","0","1","pelota","AA",19,"balon","out"
"757","51","1","1","roedor","AA",0,"roedor","out"
"758","51","1","1","sapo","AA",10,"sapo","out"
"759","51","1","1","sudadera","AA",0,"sudadera","out"
"760","51","1","1","templo","AA",0,"templo","out"
"761","52","0","1","arma","AA",0,"pistola","out"
"762","52","1","1","bañera","AA",19,"bañera","out"
"763","52","1","1","barriga","AA",0,"barriga","out"
"764","52","0","1","bolígrafo","AA",4,"pluma","out"
"765","52","1","1","bombilla","AA",1,"bombilla","out"
"766","52","0","1","cigarrillo","AA",0,"cigarro","out"
"767","52","0","1","emparedado","AA",0,"sandwich","out"
"768","52","0","1","gafas","AA",0,"lentes","out"
"769","52","0","1","liebre","AA",0,"conejo","out"
"770","52","0","1","maní","AA",0,"cacahuate","out"
"771","52","0","1","médico","AA",15,"doctor","out"
"772","52","0","1","melocotón","AA",0,"durazno","out"
"773","52","1","1","motocicleta","AA",20,"motocicleta","out"
"774","52","0","1","móvil","AA",0,"celular","out"
"775","52","0","1","patata","AA",0,"papa","out"
"776","52","0","1","pelota","AA",19,"balón","out"
"777","52","0","1","roedor","AA",0,"ratón","out"
"778","52","1","1","sapo","AA",10,"sapo","out"
"779","52","0","1","sudadera","AA",0,"sueter","out"
"780","52","0","1","templo","AA",0,"iglesia","out"
"781","56","1","1","arma","MA",0,"arma","in"
"782","56","1","1","bañera","MA",19,"bañera","in"
"783","56","1","1","barriga","MA",0,"barriga","in"
"784","56","1","1","bolígrafo","MA",4,"bolígrafo","in"
"785","56","1","1","bombilla","MA",1,"bombilla","in"
"786","56","1","1","cigarrillo","MA",0,"cigarrillo","in"
"787","56","1","1","emparedado","MA",0,"emparedado","in"
"788","56","1","1","gafas","MA",0,"gafas","in"
"789","56","1","1","liebre","MA",0,"liebre","in"
"790","56","1","1","maní","MA",0,"maní","in"
"791","56","1","1","médico","MA",15,"médico","in"
"792","56","1","1","melocotón","MA",0,"melocotón","in"
"793","56","1","1","motocicleta","MA",20,"motocicleta","in"
"794","56","1","1","móvil","MA",0,"móvil","in"
"795","56","1","1","patata","MA",0,"patata","in"
"796","56","1","1","pelota","MA",19,"pelota","in"
"797","56","1","1","roedor","MA",0,"roedor","in"
"798","56","1","1","sapo","MA",10,"sapo","in"
"799","56","1","1","sudadera","MA",0,"sudadera","in"
"800","56","1","1","templo","MA",0,"templo","in"
"801","57","0","1","arma","MA",0,"pistola","in"
"802","57","1","1","bañera","MA",19,"bañera","in"
"803","57","0","1","barriga","MA",0,"panza","in"
"804","57","0","1","bolígrafo","MA",4,"pluma","in"
"805","57","0","1","bombilla","MA",1,"foco","in"
"806","57","0","1","cigarrillo","MA",0,"cigarro","in"
"807","57","0","1","emparedado","MA",0,"sandwich","in"
"808","57","0","1","gafas","MA",0,"lentes","in"
"809","57","0","1","liebre","MA",0,"conejo","in"
"810","57","0","1","maní","MA",0,"cacahuate","in"
"811","57","0","1","médico","MA",15,"doctor","in"
"812","57","0","1","melocotón","MA",0,"durazno","in"
"813","57","0","1","motocicleta","MA",20,"moto","in"
"814","57","0","1","móvil","MA",0,"celular","in"
"815","57","0","1","patata","MA",0,"papa","in"
"816","57","1","1","pelota","MA",19,"pelota","in"
"817","57","0","1","roedor","MA",0,"rata","in"
"818","57","0","1","sapo","MA",10,"rana","in"
"819","57","0","1","sudadera","MA",0,"suéter","in"
"820","57","0","1","templo","MA",0,"iglesia","in"
"821","58","0","1","arma","MA",0,"pistola","in"
"822","58","1","1","bañera","MA",19,"bañera","in"
"823","58","0","1","barriga","MA",0,"panza","in"
"824","58","1","1","bolígrafo","MA",4,"bolígrafo","in"
"825","58","0","1","bombilla","MA",1,"foco","in"
"826","58","1","1","cigarrillo","MA",0,"cigarrillo","in"
"827","58","0","1","emparedado","MA",0,"sandwich","in"
"828","58","0","1","gafas","MA",0,"anteojos","in"
"829","58","1","1","liebre","MA",0,"liebre","in"
"830","58","0","1","maní","MA",0,"cacahuate","in"
"831","58","1","1","médico","MA",15,"médico","in"
"832","58","0","1","melocotón","MA",0,"durazno","in"
"833","58","1","1","motocicleta","MA",20,"motocicleta","in"
"834","58","0","1","móvil","MA",0,"telefono celular","in"
"835","58","0","1","patata","MA",0,"papa","in"
"836","58","0","1","pelota","MA",19,"balón","in"
"837","58","0","1","roedor","MA",0,"ratón","in"
"838","58","0","1","sapo","MA",10,"rana","in"
"839","58","0","1","sudadera","MA",0,"sueter","in"
"840","58","0","1","templo","MA",0,"iglesia","in"
"841","61","1","1","arma","MA",0,"arma","in"
"842","61","1","1","bañera","MA",19,"bañera","in"
"843","61","1","1","barriga","MA",0,"barriga","in"
"844","61","1","1","bolígrafo","MA",4,"bolígrafo","in"
"845","61","1","1","bombilla","MA",1,"bombilla","in"
"846","61","1","1","cigarrillo","MA",0,"cigarrillo","in"
"847","61","0","1","emparedado","MA",0,"sandwitch","in"
"848","61","0","1","gafas","MA",0,"anteojos","in"
"849","61","0","1","liebre","MA",0,"conejo","in"
"850","61","0","1","maní","MA",0,"cacahuate","in"
"851","61","1","1","médico","MA",15,"médico","in"
"852","61","0","1","melocotón","MA",0,"durazno","in"
"853","61","1","1","motocicleta","MA",20,"motocicleta","in"
"854","61","1","1","móvil","MA",0,"móvil","in"
"855","61","0","1","patata","MA",0,"papa","in"
"856","61","1","1","pelota","MA",19,"pelota","in"
"857","61","1","1","roedor","MA",0,"roedor","in"
"858","61","1","1","sapo","MA",10,"sapo","in"
"859","61","0","1","sudadera","MA",0,"sueter","in"
"860","61","0","1","templo","MA",0,"iglesia","in"
"861","62","0","1","arma","MA",0,"pistola","in"
"862","62","1","1","bañera","MA",19,"bañera","in"
"863","62","0","1","barriga","MA",0,"panza","in"
"864","62","1","1","bolígrafo","MA",4,"bolígrafo","in"
"865","62","0","1","bombilla","MA",1,"foco","in"
"866","62","0","1","cigarrillo","MA",0,"cigarro","in"
"867","62","0","1","emparedado","MA",0,"sandwich","in"
"868","62","0","1","gafas","MA",0,"lentes","in"
"869","62","1","1","liebre","MA",0,"liebre","in"
"870","62","0","1","maní","MA",0,"cacahuate","in"
"871","62","1","1","médico","MA",15,"médico","in"
"872","62","0","1","melocotón","MA",0,"durazno","in"
"873","62","1","1","motocicleta","MA",20,"motocicleta","in"
"874","62","0","1","móvil","MA",0,"celular","in"
"875","62","0","1","patata","MA",0,"papa","in"
"876","62","0","1","pelota","MA",19,"balon","in"
"877","62","0","1","roedor","MA",0,"raton","in"
"878","62","1","1","sapo","MA",10,"sapo","in"
"879","62","0","1","sudadera","MA",0,"sueter","in"
"880","62","0","1","templo","MA",0,"iglesia","in"
"881","63","0","1","arma","MA",0,"pistola","in"
"882","63","0","1","bañera","MA",19,"tina","in"
"883","63","0","1","barriga","MA",0,"panza","in"
"884","63","0","1","bolígrafo","MA",4,"pluma","in"
"885","63","0","1","bombilla","MA",1,"foco","in"
"886","63","0","1","cigarrillo","MA",0,"cigarro","in"
"887","63","0","1","emparedado","MA",0,"sandwich","in"
"888","63","0","1","gafas","MA",0,"lentes","in"
"889","63","0","1","liebre","MA",0,"conejo","in"
"890","63","0","1","maní","MA",0,"cacahuate","in"
"891","63","0","1","médico","MA",15,"doctor","in"
"892","63","0","1","melocotón","MA",0,"durazno","in"
"893","63","1","1","motocicleta","MA",20,"motocicleta","in"
"894","63","0","1","móvil","MA",0,"celular","in"
"895","63","0","1","patata","MA",0,"papa","in"
"896","63","0","1","pelota","MA",19,"balón","in"
"897","63","0","1","roedor","MA",0,"ratón","in"
"898","63","1","1","sapo","MA",10,"sapo","in"
"899","63","0","1","sudadera","MA",0,"suéter","in"
"900","63","1","1","templo","MA",0,"templo","in"
"901","64","0","1","arma","MA",0,"pistola","in"
"902","64","1","1","bañera","MA",19,"bañera","in"
"903","64","0","1","barriga","MA",0,"panza","in"
"904","64","0","1","bolígrafo","MA",4,"pluma","in"
"905","64","1","1","bombilla","MA",1,"bombilla","in"
"906","64","0","1","cigarrillo","MA",0,"cigarro","in"
"907","64","0","1","emparedado","MA",0,"sandwich","in"
"908","64","1","1","gafas","MA",0,"gafas","in"
"909","64","0","1","liebre","MA",0,"conejo","in"
"910","64","1","1","maní","MA",0,"maní","in"
"911","64","0","1","médico","MA",15,"doctor","in"
"912","64","0","1","melocotón","MA",0,"durazno","in"
"913","64","1","1","motocicleta","MA",20,"motocicleta","in"
"914","64","0","1","móvil","MA",0,"celular","in"
"915","64","1","1","patata","MA",0,"patata","in"
"916","64","1","1","pelota","MA",19,"pelota","in"
"917","64","1","1","roedor","MA",0,"roedor","in"
"918","64","1","1","sapo","MA",10,"sapo","in"
"919","64","1","1","sudadera","MA",0,"sudadera","in"
"920","64","1","1","templo","MA",0,"templo","in"
"921","65","0","1","arma","MA",0,"pistola","in"
"922","65","1","1","bañera","MA",19,"bañera","in"
"923","65","0","1","barriga","MA",0,"panza","in"
"924","65","0","1","bolígrafo","MA",4,"pluma","in"
"925","65","0","1","bombilla","MA",1,"foco","in"
"926","65","0","1","cigarrillo","MA",0,"cigarro","in"
"927","65","0","1","emparedado","MA",0,"sandwich","in"
"928","65","0","1","gafas","MA",0,"lentes","in"
"929","65","1","1","liebre","MA",0,"liebre","in"
"930","65","0","1","maní","MA",0,"cacahuate","in"
"931","65","0","1","médico","MA",15,"doctor","in"
"932","65","0","1","melocotón","MA",0,"durazno","in"
"933","65","0","1","motocicleta","MA",20,"moto","in"
"934","65","0","1","móvil","MA",0,"celular","in"
"935","65","0","1","patata","MA",0,"papa","in"
"936","65","0","1","pelota","MA",19,"balón","in"
"937","65","0","1","roedor","MA",0,"ratón","in"
"938","65","1","1","sapo","MA",10,"sapo","in"
"939","65","0","1","sudadera","MA",0,"suéter","in"
"940","65","0","1","templo","MA",0,"iglesia","in"
"941","66","0","1","arma","MA",0,"pistola","in"
"942","66","0","1","bañera","MA",19,"tina","in"
"943","66","0","1","barriga","MA",0,"panza","in"
"944","66","0","1","bolígrafo","MA",4,"lapicero","in"
"945","66","1","1","bombilla","MA",1,"bombilla","in"
"946","66","0","1","cigarrillo","MA",0,"cigarro","in"
"947","66","1","1","emparedado","MA",0,"emparedado","in"
"948","66","0","1","gafas","MA",0,"lentes","in"
"949","66","0","1","liebre","MA",0,"conejo","in"
"950","66","1","1","maní","MA",0,"maní","in"
"951","66","0","1","médico","MA",15,"doctor","in"
"952","66","1","1","melocotón","MA",0,"melocotón","in"
"953","66","0","1","motocicleta","MA",20,"moto","in"
"954","66","1","1","móvil","MA",0,"móvil","in"
"955","66","1","1","patata","MA",0,"patata","in"
"956","66","1","1","pelota","MA",19,"pelota","in"
"957","66","1","1","roedor","MA",0,"roedor","in"
"958","66","1","1","sapo","MA",10,"sapo","in"
"959","66","1","1","sudadera","MA",0,"sudadera","in"
"960","66","1","1","templo","MA",0,"templo","in"
"961","70","1","1","arma","MA",0,"arma","in"
"962","70","1","1","bañera","MA",19,"bañera","in"
"963","70","1","1","barriga","MA",0,"barriga","in"
"964","70","1","1","bolígrafo","MA",4,"bolígrafo","in"
"965","70","1","1","bombilla","MA",1,"bombilla","in"
"966","70","1","1","cigarrillo","MA",0,"cigarrillo","in"
"967","70","1","1","emparedado","MA",0,"emparedado","in"
"968","70","1","1","gafas","MA",0,"gafas","in"
"969","70","1","1","liebre","MA",0,"liebre","in"
"970","70","1","1","maní","MA",0,"maní","in"
"971","70","1","1","médico","MA",15,"médico","in"
"972","70","1","1","melocotón","MA",0,"melocotón","in"
"973","70","1","1","motocicleta","MA",20,"motocicleta","in"
"974","70","1","1","móvil","MA",0,"móvil","in"
"975","70","1","1","patata","MA",0,"patata","in"
"976","70","1","1","pelota","MA",19,"pelota","in"
"977","70","1","1","roedor","MA",0,"roedor","in"
"978","70","1","1","sapo","MA",10,"sapo","in"
"979","70","1","1","sudadera","MA",0,"sudadera","in"
"980","70","1","1","templo","MA",0,"templo","in"
"981","71","0","1","arma","MA",0,"pistola","in"
"982","71","0","1","bañera","MA",19,"tina","in"
"983","71","1","1","barriga","MA",0,"barriga","in"
"984","71","0","1","bolígrafo","MA",4,"pluma","in"
"985","71","1","1","bombilla","MA",1,"bombilla","in"
"986","71","0","1","cigarrillo","MA",0,"cigarro","in"
"987","71","0","1","emparedado","MA",0,"sandwich","in"
"988","71","0","1","gafas","MA",0,"anteojos","in"
"989","71","0","1","liebre","MA",0,"conejo","in"
"990","71","0","1","maní","MA",0,"cacahuate","in"
"991","71","1","1","médico","MA",15,"médico","in"
"992","71","1","1","melocotón","MA",0,"melocotón","in"
"993","71","0","1","motocicleta","MA",20,"moto","in"
"994","71","0","1","móvil","MA",0,"celular","in"
"995","71","1","1","patata","MA",0,"patata","in"
"996","71","0","1","pelota","MA",19,"balon","in"
"997","71","0","1","roedor","MA",0,"raton","in"
"998","71","0","1","sapo","MA",10,"peine","in"
"999","71","0","1","sudadera","MA",0,"sueter","in"
"1000","71","0","1","templo","MA",0,"iglesia","in"
"1001","73","1","1","arma","MA",0,"arma","in"
"1002","73","1","1","bañera","MA",19,"bañera","in"
"1003","73","1","1","barriga","MA",0,"barriga","in"
"1004","73","1","1","bolígrafo","MA",4,"bolígrafo","in"
"1005","73","1","1","bombilla","MA",1,"bombilla","in"
"1006","73","1","1","cigarrillo","MA",0,"cigarrillo","in"
"1007","73","1","1","emparedado","MA",0,"emparedado","in"
"1008","73","1","1","gafas","MA",0,"gafas","in"
"1009","73","1","1","liebre","MA",0,"liebre","in"
"1010","73","1","1","maní","MA",0,"maní","in"
"1011","73","1","1","médico","MA",15,"médico","in"
"1012","73","1","1","melocotón","MA",0,"melocotón","in"
"1013","73","1","1","motocicleta","MA",20,"motocicleta","in"
"1014","73","1","1","móvil","MA",0,"móvil","in"
"1015","73","1","1","patata","MA",0,"patata","in"
"1016","73","0","1","pelota","MA",19,"balon","in"
"1017","73","1","1","roedor","MA",0,"roedor","in"
"1018","73","1","1","sapo","MA",10,"sapo","in"
"1019","73","1","1","sudadera","MA",0,"sudadera","in"
"1020","73","1","1","templo","MA",0,"templo","in"
"1021","74","0","1","arma","MA",0,"pistola","in"
"1022","74","0","1","bañera","MA",19,"tina","in"
"1023","74","1","1","barriga","MA",0,"barriga","in"
"1024","74","1","1","bolígrafo","MA",4,"bolígrafo","in"
"1025","74","1","1","bombilla","MA",1,"bombilla","in"
"1026","74","1","1","cigarrillo","MA",0,"cigarrillo","in"
"1027","74","0","1","emparedado","MA",0,"sandwich","in"
"1028","74","1","1","gafas","MA",0,"gafas","in"
"1029","74","0","1","liebre","MA",0,"conejo","in"
"1030","74","0","1","maní","MA",0,"cacahuate","in"
"1031","74","0","1","médico","MA",15,"doctor","in"
"1032","74","1","1","melocotón","MA",0,"melocotón","in"
"1033","74","1","1","motocicleta","MA",20,"motocicleta","in"
"1034","74","0","1","móvil","MA",0,"celular","in"
"1035","74","0","1","patata","MA",0,"papa","in"
"1036","74","0","1","pelota","MA",19,"balon","in"
"1037","74","0","1","roedor","MA",0,"raton","in"
"1038","74","1","1","sapo","MA",10,"sapo","in"
"1039","74","0","1","sudadera","MA",0,"sueter","in"
"1040","74","1","1","templo","MA",0,"templo","in"
"1041","75","0","1","arma","MA",0,"pistola ","in"
"1042","75","1","1","bañera","MA",19,"bañera","in"
"1043","75","0","1","barriga","MA",0,"panza","in"
"1044","75","0","1","bolígrafo","MA",4,"pluma","in"
"1045","75","1","1","bombilla","MA",1,"bombilla","in"
"1046","75","0","1","cigarrillo","MA",0,"cigarro","in"
